top4,level,gold_left,level_efficiency,top_trait
1,9,4,0.24324324324324326,TFT17_DarkStar
1,9,4,0.2571428571428571,TFT17_BlitzcrankUniqueTrait
1,9,0,0.2571428571428571,TFT17_BlitzcrankUniqueTrait
0,8,0,0.25806451612903225,TFT17_SonaUniqueTrait
1,9,0,0.24324324324324326,TFT17_BlitzcrankUniqueTrait
0,9,0,0.34615384615384615,TFT17_BlitzcrankUniqueTrait
0,7,10,0.25925925925925924,TFT17_ADMIN
1,8,1,0.24242424242424243,TFT17_MissFortuneUniqueTrait
0,8,3,0.26666666666666666,TFT17_TahmKenchUniqueTrait
1,10,1,0.2631578947368421,TFT17_BlitzcrankUniqueTrait
0,9,1,0.3,TFT17_JhinUniqueTrait
1,9,0,0.2647058823529412,TFT17_ShenUniqueTrait
1,9,1,0.23684210526315788,TFT17_JhinUniqueTrait
0,7,5,0.25,TFT17_ADMIN
0,9,0,0.3,TFT17_BlitzcrankUniqueTrait
1,10,1,0.29411764705882354,TFT17_GravesTrait
1,9,13,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
1,8,0,0.23529411764705882,TFT17_Primordian
0,8,1,0.26666666666666666,TFT17_ShenUniqueTrait
0,8,0,0.26666666666666666,TFT17_DRX
1,9,30,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
0,8,1,0.2962962962962963,TFT17_TahmKenchUniqueTrait
0,7,44,0.25925925925925924,TFT17_RhaastUniqueTrait
1,9,49,0.24324324324324326,TFT17_DRX
1,9,23,0.24324324324324326,TFT17_DarkStar
1,9,32,0.2647058823529412,TFT17_BlitzcrankUniqueTrait
1,9,3,0.24324324324324326,TFT17_BlitzcrankUniqueTrait
0,10,0,0.35714285714285715,TFT17_BlitzcrankUniqueTrait
0,8,52,0.26666666666666666,TFT17_Astronaut
0,8,1,0.2962962962962963,TFT17_Stargazer_Shield
1,9,3,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
1,9,3,0.3,TFT17_BlitzcrankUniqueTrait
0,9,6,0.3333333333333333,TFT17_BlitzcrankUniqueTrait
0,8,1,0.2857142857142857,TFT17_Stargazer_Shield
0,8,4,0.3333333333333333,TFT17_BlitzcrankUniqueTrait
1,9,1,0.2727272727272727,TFT17_SonaUniqueTrait
1,10,11,0.30303030303030304,TFT17_BlitzcrankUniqueTrait
0,7,5,0.25,TFT17_APTrait
0,8,21,0.34782608695652173,TFT17_ZedUniqueTrait
1,10,10,0.25,TFT17_BlitzcrankUniqueTrait
1,7,12,0.21212121212121213,TFT17_MissFortuneUniqueTrait
0,9,1,0.2903225806451613,TFT17_FioraUniqueTrait
1,10,0,0.25,TFT17_RhaastUniqueTrait
0,8,0,0.2962962962962963,TFT17_BlitzcrankUniqueTrait
1,8,1,0.22857142857142856,TFT17_Fateweaver
1,9,14,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
0,9,3,0.3,TFT17_DarkStar
0,9,1,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
0,9,1,0.32142857142857145,TFT17_FioraUniqueTrait
1,10,2,0.29411764705882354,TFT17_SummonTrait
0,7,1,0.25925925925925924,TFT17_ADMIN
1,9,22,0.2647058823529412,TFT17_RhaastUniqueTrait
1,9,4,0.2727272727272727,TFT17_BlitzcrankUniqueTrait
1,8,0,0.23529411764705882,TFT17_FioraUniqueTrait
1,9,1,0.2571428571428571,TFT17_DarkStar
0,9,1,0.2727272727272727,TFT17_BlitzcrankUniqueTrait
1,9,1,0.2647058823529412,TFT17_ShenUniqueTrait
0,9,0,0.3,TFT17_DarkStar
1,9,1,0.2571428571428571,TFT17_JhinUniqueTrait
0,8,30,0.26666666666666666,TFT17_Astronaut
0,8,32,0.26666666666666666,TFT17_FioraUniqueTrait
0,8,1,0.23529411764705882,TFT17_ADMIN
0,9,1,0.2647058823529412,TFT17_MorganaUniqueTrait
0,8,6,0.2857142857142857,TFT17_ADMIN
0,9,1,0.32142857142857145,TFT17_ShieldTank
1,10,7,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
1,10,7,0.2857142857142857,TFT17_FioraUniqueTrait
1,8,10,0.22857142857142856,TFT17_RhaastUniqueTrait
1,9,1,0.2571428571428571,TFT17_ShenUniqueTrait
1,9,3,0.2727272727272727,TFT17_RhaastUniqueTrait
0,9,1,0.2903225806451613,TFT17_DarkStar
0,9,1,0.2903225806451613,TFT17_FioraUniqueTrait
1,8,18,0.2222222222222222,TFT17_ADMIN
1,9,0,0.2727272727272727,TFT17_BlitzcrankUniqueTrait
0,6,0,0.23076923076923078,TFT17_ADMIN
1,9,29,0.24324324324324326,TFT17_JhinUniqueTrait
0,8,19,0.2857142857142857,TFT17_Astronaut
0,8,27,0.2962962962962963,TFT17_BlitzcrankUniqueTrait
0,7,0,0.25,TFT17_RhaastUniqueTrait
1,9,11,0.2647058823529412,TFT17_DarkStar
1,9,1,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
0,7,4,0.25925925925925924,TFT17_BlitzcrankUniqueTrait
1,8,4,0.25806451612903225,TFT17_Stargazer_Medallion
1,9,1,0.2647058823529412,TFT17_Stargazer_Medallion
0,8,0,0.3333333333333333,TFT17_BlitzcrankUniqueTrait
1,9,3,0.2727272727272727,TFT17_DarkStar
1,10,5,0.30303030303030304,TFT17_BlitzcrankUniqueTrait
0,7,40,0.25,TFT17_ManaTrait
1,9,3,0.3,TFT17_BlitzcrankUniqueTrait
1,9,7,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
0,9,0,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
0,7,37,0.2692307692307692,TFT17_APTrait
0,8,49,0.2857142857142857,TFT17_Astronaut
0,9,11,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
0,8,10,0.26666666666666666,TFT17_SonaUniqueTrait
1,9,1,0.2903225806451613,TFT17_Stargazer_Shield
1,9,0,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
0,9,1,0.34615384615384615,TFT17_JhinUniqueTrait
1,10,1,0.29411764705882354,TFT17_BlitzcrankUniqueTrait
1,8,40,0.23529411764705882,TFT17_Stargazer_Shield
0,9,1,0.3,TFT17_BlitzcrankUniqueTrait
0,9,1,0.3333333333333333,TFT17_BlitzcrankUniqueTrait
1,10,0,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
0,8,0,0.2857142857142857,TFT17_RhaastUniqueTrait
1,9,3,0.2903225806451613,TFT17_RhaastUniqueTrait
1,9,16,0.2647058823529412,TFT17_DarkStar
1,8,41,0.22857142857142856,TFT17_RhaastUniqueTrait
0,9,0,0.3333333333333333,TFT17_FioraUniqueTrait
0,8,2,0.25806451612903225,TFT17_MissFortuneUniqueTrait
0,9,0,0.3,TFT17_BlitzcrankUniqueTrait
0,8,9,0.2962962962962963,TFT17_BlitzcrankUniqueTrait
1,8,0,0.25806451612903225,TFT17_DarkStar
1,10,10,0.2631578947368421,TFT17_HPTank
0,8,3,0.2857142857142857,TFT17_Astronaut
0,8,2,0.2857142857142857,TFT17_JhinUniqueTrait
1,9,0,0.23684210526315788,TFT17_FioraUniqueTrait
1,8,29,0.21621621621621623,TFT17_RhaastUniqueTrait
0,7,20,0.25,TFT17_Primordian
1,9,2,0.2571428571428571,TFT17_Astronaut
1,9,20,0.2647058823529412,TFT17_ADMIN
0,8,52,0.26666666666666666,TFT17_DarkStar
0,8,0,0.2857142857142857,TFT17_RhaastUniqueTrait
1,10,6,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
1,9,1,0.2903225806451613,TFT17_DRX
0,8,0,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
1,9,0,0.2571428571428571,TFT17_DarkStar
1,10,5,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
1,10,1,0.30303030303030304,TFT17_ShenUniqueTrait
0,7,3,0.23333333333333334,TFT17_APTrait
0,7,0,0.23333333333333334,TFT17_APTrait
1,9,0,0.2727272727272727,TFT17_FioraUniqueTrait
0,8,0,0.2962962962962963,TFT17_DarkStar
0,9,0,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
1,8,0,0.26666666666666666,TFT17_Stargazer_Medallion
1,7,14,0.23333333333333334,TFT17_ADMIN
0,9,2,0.32142857142857145,TFT17_DarkStar
0,8,6,0.2857142857142857,TFT17_Stargazer_Medallion
1,9,2,0.3,TFT17_FioraUniqueTrait
1,8,2,0.26666666666666666,TFT17_Mecha
0,10,1,0.35714285714285715,TFT17_FioraUniqueTrait
0,10,0,0.35714285714285715,TFT17_BlitzcrankUniqueTrait
1,8,50,0.24242424242424243,TFT17_PsyOps
0,7,0,0.25,TFT17_BlitzcrankUniqueTrait
0,9,1,0.3333333333333333,TFT17_BlitzcrankUniqueTrait
1,8,1,0.21621621621621623,TFT17_ADMIN
1,10,1,0.2631578947368421,TFT17_Astronaut
1,9,31,0.23684210526315788,TFT17_Stargazer_Mountain
0,8,1,0.34782608695652173,TFT17_Stargazer_Mountain
0,9,1,0.2903225806451613,TFT17_JhinUniqueTrait
1,9,7,0.3,TFT17_BlitzcrankUniqueTrait
1,10,3,0.29411764705882354,TFT17_ShenUniqueTrait
0,9,5,0.375,TFT17_BlitzcrankUniqueTrait
0,8,0,0.26666666666666666,TFT17_RhaastUniqueTrait
1,10,2,0.30303030303030304,TFT17_MeleeTrait
1,9,35,0.2647058823529412,TFT17_HPTank
0,9,0,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
0,9,1,0.3333333333333333,TFT17_BlitzcrankUniqueTrait
0,9,2,0.2903225806451613,TFT17_FioraUniqueTrait
1,9,14,0.2571428571428571,TFT17_RhaastUniqueTrait
1,9,2,0.2571428571428571,TFT17_BlitzcrankUniqueTrait
0,9,0,0.3,TFT17_MorganaUniqueTrait
1,9,0,0.2727272727272727,TFT17_BlitzcrankUniqueTrait
1,8,0,0.23529411764705882,TFT17_JhinUniqueTrait
0,9,3,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
0,8,0,0.2962962962962963,TFT17_TahmKenchUniqueTrait
1,10,1,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
0,9,26,0.2727272727272727,TFT17_RangedTrait
1,10,2,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
1,9,33,0.2647058823529412,TFT17_DarkStar
0,9,0,0.3333333333333333,TFT17_DRX
1,9,0,0.2727272727272727,TFT17_PsyOps
0,7,43,0.21212121212121213,TFT17_ShieldTank
0,7,2,0.25925925925925924,TFT17_ADMIN
0,7,12,0.25,TFT17_APTrait
0,8,0,0.2962962962962963,TFT17_FioraUniqueTrait
1,9,16,0.2647058823529412,TFT17_ShenUniqueTrait
0,8,1,0.3076923076923077,TFT17_GravesTrait
1,10,0,0.2631578947368421,TFT17_FioraUniqueTrait
0,9,1,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
1,10,19,0.2631578947368421,TFT17_BlitzcrankUniqueTrait
1,8,0,0.24242424242424243,TFT17_MissFortuneUniqueTrait
0,8,1,0.2857142857142857,TFT17_RhaastUniqueTrait
0,8,0,0.2857142857142857,TFT17_RhaastUniqueTrait
1,9,5,0.2571428571428571,TFT17_FlexTrait
1,10,10,0.2857142857142857,TFT17_SummonTrait
1,10,2,0.2857142857142857,TFT17_DarkStar
1,9,1,0.2571428571428571,TFT17_JhinUniqueTrait
0,9,6,0.32142857142857145,TFT17_JhinUniqueTrait
0,9,1,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
0,9,1,0.3,TFT17_DarkStar
1,10,0,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
0,8,66,0.3076923076923077,TFT17_GravesTrait
0,8,29,0.3333333333333333,TFT17_DarkStar
1,9,1,0.23684210526315788,TFT17_DarkStar
1,10,14,0.2631578947368421,TFT17_Stargazer_Medallion
0,8,11,0.25806451612903225,TFT17_MeleeTrait
1,9,0,0.2647058823529412,TFT17_ShenUniqueTrait
1,9,16,0.24324324324324326,TFT17_MeleeTrait
0,7,65,0.35,TFT17_MissFortuneUniqueTrait
0,8,50,0.26666666666666666,TFT17_FlexTrait
1,9,0,0.2571428571428571,TFT17_DarkStar
0,9,0,0.2903225806451613,TFT17_FioraUniqueTrait
0,8,32,0.2962962962962963,TFT17_AssassinTrait
1,10,6,0.2702702702702703,TFT17_JhinUniqueTrait
1,9,0,0.2647058823529412,TFT17_HPTank
0,8,3,0.2857142857142857,TFT17_MeleeTrait
1,9,1,0.24324324324324326,TFT17_ShenUniqueTrait
1,10,1,0.2702702702702703,TFT17_BlitzcrankUniqueTrait
0,8,4,0.3076923076923077,TFT17_ADMIN
0,9,2,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
0,8,0,0.26666666666666666,TFT17_BlitzcrankUniqueTrait
1,9,0,0.2727272727272727,TFT17_MorganaUniqueTrait
1,9,1,0.2903225806451613,TFT17_DarkStar
1,1,2,1.0,TFT17_SpaceGroove
0,8,1,0.2962962962962963,TFT17_ADMIN
1,10,50,0.29411764705882354,TFT17_BlitzcrankUniqueTrait
1,9,13,0.2571428571428571,TFT17_FioraUniqueTrait
1,9,1,0.2903225806451613,TFT17_Astronaut
0,8,32,0.25806451612903225,TFT17_Astronaut
1,10,1,0.2857142857142857,TFT17_JhinUniqueTrait
0,8,0,0.26666666666666666,TFT17_Astronaut
0,9,0,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
0,7,1,0.22580645161290322,TFT17_Stargazer_Mountain
1,8,23,0.21052631578947367,TFT17_ADMIN
0,8,50,0.26666666666666666,TFT17_JhinUniqueTrait
1,10,9,0.2631578947368421,TFT17_Stargazer_Mountain
0,9,3,0.3,TFT17_BlitzcrankUniqueTrait
1,9,1,0.23684210526315788,TFT17_FioraUniqueTrait
1,8,22,0.25806451612903225,TFT17_Astronaut
0,7,15,0.2692307692307692,TFT17_SonaUniqueTrait
1,9,21,0.2903225806451613,TFT17_HPTank
1,8,58,0.25806451612903225,TFT17_Astronaut
0,9,2,0.3,TFT17_BlitzcrankUniqueTrait
0,8,3,0.26666666666666666,TFT17_DarkStar
1,8,1,0.25806451612903225,TFT17_MeleeTrait
1,8,23,0.25806451612903225,TFT17_Astronaut
0,10,1,0.3333333333333333,TFT17_RhaastUniqueTrait
0,8,5,0.26666666666666666,TFT17_BlitzcrankUniqueTrait
0,9,0,0.3,TFT17_DarkStar
1,8,24,0.24242424242424243,TFT17_Stargazer_Shield
1,9,2,0.2647058823529412,TFT17_FioraUniqueTrait
1,10,0,0.29411764705882354,TFT17_MeleeTrait
0,8,1,0.3076923076923077,TFT17_Stargazer_Shield
0,8,11,0.2857142857142857,TFT17_Astronaut
1,8,21,0.24242424242424243,TFT17_MissFortuneUniqueTrait
0,8,1,0.25806451612903225,TFT17_BlitzcrankUniqueTrait
0,8,4,0.2857142857142857,TFT17_Astronaut
1,9,5,0.23684210526315788,TFT17_DarkStar
1,9,1,0.2727272727272727,TFT17_RhaastUniqueTrait
0,8,59,0.3076923076923077,TFT17_GravesTrait
0,8,38,0.3333333333333333,TFT17_SonaUniqueTrait
1,9,13,0.23684210526315788,TFT17_BlitzcrankUniqueTrait
1,9,1,0.2727272727272727,TFT17_FioraUniqueTrait
0,8,1,0.2962962962962963,TFT17_DarkStar
1,10,0,0.29411764705882354,TFT17_JhinUniqueTrait
0,8,42,0.4,TFT17_Mecha
0,6,12,0.23076923076923078,TFT17_DarkStar
1,9,0,0.3,TFT17_BlitzcrankUniqueTrait
1,10,1,0.25,TFT17_BlitzcrankUniqueTrait
0,8,11,0.34782608695652173,TFT17_Astronaut
0,7,0,0.23333333333333334,TFT17_ADMIN
1,10,4,0.25,TFT17_BlitzcrankUniqueTrait
1,10,11,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
0,8,0,0.2857142857142857,TFT17_SonaUniqueTrait
0,8,4,0.2962962962962963,TFT17_BlitzcrankUniqueTrait
1,9,0,0.3,TFT17_FioraUniqueTrait
0,9,5,0.3333333333333333,TFT17_MeleeTrait
0,8,9,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
1,9,0,0.2647058823529412,TFT17_DarkStar
1,9,6,0.2571428571428571,TFT17_ADMIN
1,9,2,0.24324324324324326,TFT17_RhaastUniqueTrait
1,9,0,0.2903225806451613,TFT17_AssassinTrait
1,9,2,0.24324324324324326,TFT17_BlitzcrankUniqueTrait
0,8,46,0.3333333333333333,TFT17_Astronaut
1,7,0,0.21212121212121213,TFT17_ADMIN
0,6,0,0.21428571428571427,TFT17_ASTrait
0,9,0,0.3,TFT17_ShenUniqueTrait
0,8,1,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
1,9,3,0.2727272727272727,TFT17_BlitzcrankUniqueTrait
1,8,5,0.22857142857142856,TFT17_Astronaut
0,8,0,0.2962962962962963,TFT17_MorganaUniqueTrait
0,8,47,0.26666666666666666,TFT17_DarkStar
1,9,6,0.23684210526315788,TFT17_DarkStar
0,8,11,0.25806451612903225,TFT17_Mecha
1,8,1,0.21052631578947367,TFT17_Astronaut
0,9,0,0.34615384615384615,TFT17_BlitzcrankUniqueTrait
0,8,24,0.2962962962962963,TFT17_Astronaut
1,8,0,0.25806451612903225,TFT17_RhaastUniqueTrait
1,8,4,0.25806451612903225,TFT17_JhinUniqueTrait
1,9,0,0.2571428571428571,TFT17_BlitzcrankUniqueTrait
1,10,1,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
0,9,0,0.34615384615384615,TFT17_BlitzcrankUniqueTrait
0,9,0,0.3333333333333333,TFT17_SonaUniqueTrait
0,9,5,0.3,TFT17_ShieldTank
1,10,34,0.2702702702702703,TFT17_Astronaut
0,7,21,0.22580645161290322,TFT17_MissFortuneUniqueTrait
0,8,11,0.25806451612903225,TFT17_MorganaUniqueTrait
1,9,0,0.24324324324324326,TFT17_Stargazer_Shield
1,9,2,0.2571428571428571,TFT17_FioraUniqueTrait
0,9,1,0.2647058823529412,TFT17_ADMIN
1,9,0,0.2571428571428571,TFT17_BlitzcrankUniqueTrait
0,8,11,0.2857142857142857,TFT17_Stargazer_Shield
1,9,6,0.2571428571428571,TFT17_BlitzcrankUniqueTrait
0,9,2,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
0,8,18,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
1,8,0,0.25806451612903225,TFT17_RhaastUniqueTrait
0,7,7,0.30434782608695654,TFT17_Stargazer_Shield
0,9,0,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
1,9,3,0.23684210526315788,TFT17_Stargazer_Shield
1,10,15,0.2631578947368421,TFT17_BlitzcrankUniqueTrait
1,9,43,0.2727272727272727,TFT17_BlitzcrankUniqueTrait
1,9,1,0.2647058823529412,TFT17_BlitzcrankUniqueTrait
0,8,1,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
0,8,0,0.26666666666666666,TFT17_Astronaut
1,9,24,0.2647058823529412,TFT17_RhaastUniqueTrait
0,8,31,0.2962962962962963,TFT17_MorganaUniqueTrait
1,9,55,0.2647058823529412,TFT17_BlitzcrankUniqueTrait
0,8,32,0.26666666666666666,TFT17_Astronaut
1,10,5,0.29411764705882354,TFT17_BlitzcrankUniqueTrait
1,9,0,0.2647058823529412,TFT17_SonaUniqueTrait
1,8,0,0.23529411764705882,TFT17_DarkStar
1,9,0,0.2647058823529412,TFT17_Astronaut
0,7,1,0.25,TFT17_ADMIN
0,8,1,0.2857142857142857,TFT17_DRX
0,9,0,0.2903225806451613,TFT17_SpaceGroove
0,8,1,0.25806451612903225,TFT17_DarkStar
1,8,14,0.22857142857142856,TFT17_ADMIN
1,8,2,0.22857142857142856,TFT17_ASTrait
1,10,10,0.2702702702702703,TFT17_GravesTrait
0,8,0,0.3076923076923077,TFT17_FioraUniqueTrait
1,9,1,0.24324324324324326,TFT17_BlitzcrankUniqueTrait
0,8,2,0.2962962962962963,TFT17_JhinUniqueTrait
0,8,0,0.25806451612903225,TFT17_Astronaut
0,8,14,0.23529411764705882,TFT17_ADMIN
1,10,1,0.2702702702702703,TFT17_BlitzcrankUniqueTrait
1,9,2,0.2727272727272727,TFT17_RhaastUniqueTrait
0,8,35,0.25806451612903225,TFT17_Astronaut
0,8,0,0.2962962962962963,TFT17_BlitzcrankUniqueTrait
0,7,63,0.2916666666666667,TFT17_SonaUniqueTrait
1,9,17,0.24324324324324326,TFT17_DarkStar
0,8,24,0.26666666666666666,TFT17_AssassinTrait
1,10,0,0.2857142857142857,TFT17_DarkStar
0,8,0,0.2857142857142857,TFT17_Astronaut
0,8,20,0.26666666666666666,TFT17_Astronaut
0,8,11,0.2962962962962963,TFT17_FioraUniqueTrait
0,7,49,0.3684210526315789,TFT17_Astronaut
1,9,0,0.2647058823529412,TFT17_DarkStar
1,10,2,0.2702702702702703,TFT17_BlitzcrankUniqueTrait
1,10,0,0.2702702702702703,TFT17_BlitzcrankUniqueTrait
1,9,1,0.2903225806451613,TFT17_SonaUniqueTrait
1,10,8,0.2702702702702703,TFT17_PsyOps
1,9,1,0.24324324324324326,TFT17_DarkStar
0,8,31,0.3333333333333333,TFT17_Astronaut
0,9,2,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
0,9,0,0.3333333333333333,TFT17_BlitzcrankUniqueTrait
0,8,0,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
1,8,1,0.26666666666666666,TFT17_Astronaut
1,8,1,0.23529411764705882,TFT17_BlitzcrankUniqueTrait
1,10,1,0.2857142857142857,TFT17_DarkStar
1,10,0,0.30303030303030304,TFT17_FioraUniqueTrait
0,8,0,0.26666666666666666,TFT17_DarkStar
0,9,3,0.2903225806451613,TFT17_RhaastUniqueTrait
0,8,4,0.2962962962962963,TFT17_Astronaut
0,8,1,0.2857142857142857,TFT17_Astronaut
1,10,1,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
1,9,20,0.2727272727272727,TFT17_BlitzcrankUniqueTrait
0,8,0,0.3076923076923077,TFT17_SonaUniqueTrait
0,9,1,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
1,9,1,0.2647058823529412,TFT17_JhinUniqueTrait
0,7,1,0.25925925925925924,TFT17_MissFortuneUniqueTrait
0,8,13,0.3076923076923077,TFT17_SonaUniqueTrait
1,8,4,0.24242424242424243,TFT17_RhaastUniqueTrait
1,10,1,0.2702702702702703,TFT17_BlitzcrankUniqueTrait
1,9,12,0.24324324324324326,TFT17_Stargazer_Mountain
1,9,0,0.2647058823529412,TFT17_RhaastUniqueTrait
0,9,10,0.2727272727272727,TFT17_FioraUniqueTrait
1,9,1,0.2647058823529412,TFT17_BlitzcrankUniqueTrait
0,8,1,0.3333333333333333,TFT17_AnimaSquad
0,9,1,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
1,8,1,0.21621621621621623,TFT17_MissFortuneUniqueTrait
0,9,2,0.2903225806451613,TFT17_RhaastUniqueTrait
1,10,1,0.2702702702702703,TFT17_Astronaut
1,9,10,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
1,9,0,0.3,TFT17_BlitzcrankUniqueTrait
0,7,12,0.2692307692307692,TFT17_RhaastUniqueTrait
1,9,0,0.3,TFT17_Astronaut
1,7,0,0.22580645161290322,TFT17_RhaastUniqueTrait
0,9,7,0.3333333333333333,TFT17_FioraUniqueTrait
0,7,1,0.25925925925925924,TFT17_Stargazer_Shield
0,8,8,0.3076923076923077,TFT17_Astronaut
0,9,8,0.2903225806451613,TFT17_DarkStar
1,8,0,0.24242424242424243,TFT17_Astronaut
1,8,14,0.24242424242424243,TFT17_ADMIN
0,8,1,0.2962962962962963,TFT17_FioraUniqueTrait
0,9,13,0.3333333333333333,TFT17_DarkStar
1,9,14,0.2727272727272727,TFT17_FioraUniqueTrait
1,9,2,0.2727272727272727,TFT17_BlitzcrankUniqueTrait
0,8,1,0.25806451612903225,TFT17_MorganaUniqueTrait
0,8,10,0.2857142857142857,TFT17_FioraUniqueTrait
0,6,50,0.375,TFT17_APTrait
1,9,1,0.2647058823529412,TFT17_Astronaut
1,9,28,0.23684210526315788,TFT17_BlitzcrankUniqueTrait
1,9,2,0.23684210526315788,TFT17_ADMIN
0,8,30,0.3076923076923077,TFT17_ShenUniqueTrait
0,9,1,0.3,TFT17_BlitzcrankUniqueTrait
1,7,13,0.18421052631578946,TFT17_APTrait
1,9,5,0.2647058823529412,TFT17_SummonTrait
1,10,3,0.2857142857142857,TFT17_FioraUniqueTrait
1,9,18,0.2727272727272727,TFT17_DarkStar
0,9,1,0.3,TFT17_ShieldTank
1,9,42,0.2571428571428571,TFT17_Stargazer_Shield
0,9,1,0.2727272727272727,TFT17_ShieldTank
0,8,0,0.2857142857142857,TFT17_Astronaut
0,8,2,0.2962962962962963,TFT17_Stargazer_Shield
1,10,8,0.2857142857142857,TFT17_DarkStar
1,9,0,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
0,8,4,0.2857142857142857,TFT17_JhinUniqueTrait
0,8,24,0.3076923076923077,TFT17_Astronaut
1,9,0,0.2727272727272727,TFT17_RhaastUniqueTrait
0,7,0,0.2692307692307692,TFT17_ADMIN
0,8,35,0.2962962962962963,TFT17_TahmKenchUniqueTrait
1,9,9,0.2571428571428571,TFT17_MissFortuneUniqueTrait
0,8,18,0.2857142857142857,TFT17_Astronaut
1,10,4,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
0,9,0,0.3,TFT17_BlitzcrankUniqueTrait
1,9,6,0.2647058823529412,TFT17_ShenUniqueTrait
1,10,0,0.2857142857142857,TFT17_FioraUniqueTrait
1,9,0,0.2727272727272727,TFT17_MorganaUniqueTrait
0,9,0,0.3,TFT17_FioraUniqueTrait
0,9,0,0.34615384615384615,TFT17_FioraUniqueTrait
0,8,0,0.2857142857142857,TFT17_FioraUniqueTrait
0,8,5,0.2962962962962963,TFT17_TahmKenchUniqueTrait
1,9,1,0.2647058823529412,TFT17_Primordian
1,10,1,0.3225806451612903,TFT17_RhaastUniqueTrait
0,7,22,0.22580645161290322,TFT17_Stargazer_Medallion
0,8,10,0.26666666666666666,TFT17_Primordian
1,10,8,0.2702702702702703,TFT17_BlitzcrankUniqueTrait
1,10,6,0.2702702702702703,TFT17_BlitzcrankUniqueTrait
0,8,0,0.2857142857142857,TFT17_DarkStar
1,9,1,0.24324324324324326,TFT17_Astronaut
1,9,1,0.2571428571428571,TFT17_BlitzcrankUniqueTrait
1,10,1,0.2702702702702703,TFT17_BlitzcrankUniqueTrait
0,8,1,0.3076923076923077,TFT17_APTrait
1,9,2,0.2647058823529412,TFT17_RhaastUniqueTrait
0,9,0,0.2903225806451613,TFT17_FioraUniqueTrait
0,8,46,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
1,9,1,0.2727272727272727,TFT17_DarkStar
0,8,40,0.26666666666666666,TFT17_Astronaut
1,10,1,0.2702702702702703,TFT17_BlitzcrankUniqueTrait
1,9,0,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
0,9,1,0.3,TFT17_ShenUniqueTrait
0,8,0,0.26666666666666666,TFT17_ShieldTank
1,9,1,0.24324324324324326,TFT17_BlitzcrankUniqueTrait
0,8,31,0.2857142857142857,TFT17_Astronaut
0,8,0,0.3333333333333333,TFT17_FioraUniqueTrait
0,8,1,0.2962962962962963,TFT17_DarkStar
1,8,0,0.21621621621621623,TFT17_ADMIN
1,10,2,0.24390243902439024,TFT17_DarkStar
1,10,5,0.24390243902439024,TFT17_MeleeTrait
0,8,33,0.2857142857142857,TFT17_Astronaut
1,9,1,0.2727272727272727,TFT17_JhinUniqueTrait
0,9,0,0.3,TFT17_JhinUniqueTrait
0,8,26,0.2962962962962963,TFT17_BlitzcrankUniqueTrait
1,10,11,0.24390243902439024,TFT17_DarkStar
0,8,7,0.2857142857142857,TFT17_Astronaut
1,10,0,0.24390243902439024,TFT17_ADMIN
1,9,1,0.225,TFT17_MorganaUniqueTrait
1,8,1,0.2857142857142857,TFT17_FioraUniqueTrait
